"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"3065";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ strojnícka";"Duklianska 1";"Prešov";"08001";"5,82719802856445";"5,07115669250488";;"3,0422534942627";"5,48646202087402";"4,66783447265625";"2,19354801177978";"7,15876083374023";;;"8,01678237915039";"2,9333101272583";"4,98835067749023"
"3066";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Zákl.škola sv. Mikuláša";"Duklianska 16";"Prešov";"08001";"5,99290161132812";;"6,1603328704834";"6,31170425415039";"6,00896148681641";;"2,87261142730713";;;;;"4,15714607238769";
"3067";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Cirkevná ZUŠ";"Duklianska 16";"Prešov";"08001";;;;;;;;;;;;;
"3068";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv. Mikuláša";"Duklianska 16";"Prešov";"08001";"6,73404235839844";"6,84805908203125";;"4,82275543212891";"7,34041748046875";"7,01859817504883";"2,86251850128174";"8,78331680297851";"6,42049407958984";;"5,53182678222656";"2,82803764343262";"3,93075485229492"
"3069";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ZŠ pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna základná škola";"Spojená škola-ZŠsl.p.i.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3070";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"Spoj. škola - ZŠnks.i";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3071";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"Spoj. škola -ŠZŠsl.p.i.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3072";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre iakov s naruš.komun.i";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ nks";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3073";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"OU pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna stredná škola";"Spojená školaò-OUIsl.p.";"Duklianska 2";"Prešov";"08001";;;;;;;"0";;;;;;
"3074";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"SOŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna stredná škola";"Spoj. škola -SOŠsl.p.i.";"Duklianska 2";"Prešov";"08001";"7,15451126098633";"5,38627853393555";;"0";"5,74924583435059";"3,02699241638184";"0";"10";;;;"8,9913215637207";
"3075";"Prešovskı";"Prešov";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Základná škola";"Súkromná ZŠ pre iakov s autizmom";"Vodárenská 3";"Prešov";"08001";;;;;;;"0";;;;;;"8,57396392822266"
"3076";"Prešovskı";"Prešov";"Súkromník";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Súkromná základná škola pri zdrav. zar.";"Hollého 14";"Prešov";"08181";;;;;;;;;;;;;
"3077";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Kmeovo stromoradie 1";"Prešov";"08001";"5,44839515686035";"4,19064979553223";;"0";"5,65706672668457";"2,33194313049316";"1,35876808166504";"7,27251663208008";"7,20108261108398";;"5,07567481994629";"4,66559638977051";"5,25834121704102"
"3078";"Prešovskı";"Prešov";"Samosprávny kraj";"Pedagog. a sociálna akadémia";"Slovenskı";"Stredná odborná škola";"Pedagogická a soc.akad.";"Kmeovo stromoradie 5";"Prešov";"08001";"6,77994842529297";"6,08729782104492";;"0";"7,89743804931641";"4,12257232666016";"0";"8,69005889892578";;;"8,63904190063477";"2,58051261901855";"5,51759910583496"
"3079";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ lesnícka";"Slovenskı";"Stredná odborná škola";"Spojená škola - SLŠ";"Kollárova 10";"Prešov";"08001";"1,88608913421631";"4,27058525085449";;"0";"5,53158912658691";"2,94582271575928";"0,252252149581909";"0,305259537696838";;;"5,68623962402344";"2,66989364624023";"3,6513858795166"
"3080";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Gymnázium";"Konštantínova 2";"Prešov";"08001";"6,74270324707031";"7,64171676635742";;"5,73636856079102";"7,74557876586914";"7,97323532104492";"1,28830833435059";"7,85770874023437";;;"6,32780685424805";"2,60977630615234";"7,14474716186523"
"3081";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ dopravná";"Slovenskı";"Stredná odborná škola";"SOŠ dopravná";"Konštantínova 2";"Prešov";"08001";"4,7738697052002";"4,34798583984375";;"0";"5,3279712677002";"3,2580020904541";"0";"6,06935081481934";;;"4,91203308105469";"3,41429977416992";"4,45893096923828"
"3082";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Košická 20";"Prešov";"08001";"2,95469627380371";"2,70061321258545";;"0";"3,43926887512207";"1,88240985870361";"4,22912216186523";"2,90307750701904";"9,05850601196289";;"5,53232955932617";"4,65789337158203";"4,46495933532715"
"3083";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kúpe¾ná 2";"Prešov";"08001";"7,78022232055664";;"9,00662460327148";"8,65359115600586";"9,35965805053711";;"2,6432035446167";;"9,65580825805664";;;"2,94978103637695";"7,86887588500977"
"3085";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lesnícka 1";"Prešov";"08005";"4,63491401672363";;"5,99323844909668";"5,87041168212891";"6,11606521606445";;"0";;"5,73408470153809";;;"2,97566547393799";"7,40830459594727"
"3086";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Májové námestie 1";"Prešov";"08001";"7,41762008666992";;"9,3758544921875";"9,29807739257813";"9,45363082885742";;"0,384772968292236";;"8,26809844970703";;;"3,26607627868652";"6,89507217407227"
"3087";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Masarykova 11174/20D";"Prešov";"08001";;;;;;;"2,28330478668213";"1,60729885101318";;;;"4,51425399780273";"2,03597621917725"
"3088";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;"0";"8,41228866577148";;;;"7,47454833984375";
"3089";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;;;;;;;
"3090";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Masarykova 2";"Prešov";"08001";;;;;;;"0";;;;;"8,80312423706055";"7,85366592407227"
"3092";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ podnikania";"Slovenskı";"Stredná odborná škola";"SOŠ podnikania";"Masarykova 24";"Prešov";"08179";"5,90343055725098";"5,62389717102051";;"4,86990547180176";"6,07546310424805";"5,10865211486816";"7,51381072998047";"5,80498123168945";;;"8,14910354614258";"3,82768516540527";"5,72005462646484"
"3093";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;"0";"8,96543655395508";;;;"8,27832946777344";
"3094";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;
"3095";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;
"3100";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Matice slovenskej 13";"Prešov";"08001";"3,2328727722168";;"4,01276206970215";"3,88511199951172";"4,13718070983887";;"0";;"7,70767364501953";;;"5,10264778137207";"3,77068290710449"
"3101";"Prešovskı";"Prešov";"Obèianske zdruenia";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkrom. praktická škola";"Matice slovenskej 13";"Prešov";"08001";;;;;;;"0";"10";;;;"9,24127426147461";"2,04585609436035"
"3102";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mirka Nešpora 2";"Prešov";"08001";"6,71406173706055";;"8,1851921081543";"7,99870223999023";"8,37168197631836";;"0";;;;;"3,43299713134766";"7,8846305847168"
"3103";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J. A. Raymana";"Mudroòova 20";"Prešov";"08001";"7,48003845214844";"8,10688552856445";;"6,94749145507812";"8,77162780761719";"7,83498153686523";"2,42242336273193";"9,01017456054688";;;"6,45295715332031";"2,43470573425293";"7,42876281738281"
"3104";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mukaèevská 1";"Prešov";"08001";"5,75835723876953";;"6,81474609375";"6,0085620880127";"7,62092971801758";;"0";;"8,03591461181641";;;"3,93195762634277";"7,40249862670898"
"3105";"Prešovskı";"Prešov";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Nám. legionárov 6";"Prešov";"08001";;;;;;;;;;;;;
"3106";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Ev.spoj.škola-Ev. ZŠsMŠ";"Námestie legionárov 3";"Prešov";"08001";"6,59397430419922";;"7,94371032714844";"8,24531555175781";"7,64210586547852";;"0,7421875";;;;;"6,30058822631836";
"3107";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Ev.spoj.šk.-Ev.kol.gym.";"Námestie legionárov 3";"Prešov";"08001";"6,32085189819336";"6,78434066772461";;"6,23259773254395";"7,59667053222656";"6,0723274230957";"2,50721778869629";"7,49665985107422";"7,74977416992188";;"7,33459548950195";"4,257177734375";"2,72822399139404"
"3108";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Októbrová 32";"Prešov";"08001";;;;;;;;;;;;;
"3109";"Prešovskı";"Prešov";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. obchodná akadémia";"Petrovianska 34";"Prešov";"08005";"6,69261627197266";"7,32918853759766";;"0";"9,35482559204102";"5,25353546142578";"0";"7,52188186645508";"5,81580581665039";;"9,61999130249023";"4,49544181823731";"5,97385330200195"
"3110";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Plzenská 1";"Prešov";"08001";"8,39768142700195";"8,85586013793945";;"9,16559753417969";"9,81416244506836";"7,71555252075195";"7,94824295043945";"8,12102584838867";;;"9,54279251098633";"3,2581241607666";"5,74674797058105"
"3111";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná";"Plzenská 10";"Prešov";"08001";"5,21039695739746";"4,93652458190918";;"5,61308403015137";"5,33497848510742";"4,45549278259277";"2,24482421875";"6,02260932922363";"6,05269927978516";;"7,87317581176758";"2,46253757476807";"5,48727493286133"
"3112";"Prešovskı";"Prešov";"Obèianske zdruenia";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Pod Kalváriou 36";"Prešov";"08001";"4,46268424987793";"2,00135021209717";;"0";"2,82853202819824";"1,06654253005981";"0,713444042205811";"7,18159942626953";"7,22639770507813";;"5,80971527099609";"4,02898292541504";"5,11339149475098"
"3113";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Prostìjovská 36";"Prešov";"08001";;;;;;;;;;;;;
"3114";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Prostìjovská 38";"Prešov";"08001";"6,18630828857422";;"7,38748016357422";"7,2323127746582";"7,54188766479492";;"0";;"8,77367172241211";;;"3,23111991882324";"7,0196907043457"
"3116";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sibírska 42";"Prešov";"08001";"6,10505180358887";;"7,35010223388672";"7,41581192016602";"7,28439254760742";;"0,741717433929443";;;;;"3,96352882385254";"8,45582580566406"
"3117";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Sídl. dukl. hrdinov 3";"Prešov";"08134";"3,71715469360352";"1,04795799255371";;"0";"0,936965942382812";"1,17342720031738";"6,41990051269531";"5,31196327209473";;;"4,69534683227539";"3,54818496704102";"4,60915794372559"
"3118";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Sládkovièova 36";"Prešov";"08024";"6,05879974365234";"5,05094833374023";;"0";"6,54470291137695";"3,50420036315918";"0,860710144042969";"7,9046989440918";"8,38654251098633";;"4,76041717529297";"2,56340446472168";"4,95133247375488"
"3119";"Prešovskı";"Prešov";"Obec";"Základná škola";"Ukrajinskı";"Základná škola";"Spojená škola - ZŠ";"Sládkovièova 4";"Prešov";"08001";"5,61756782531738";;"6,40029602050781";"6,20319137573242";"6,59739990234375";;"0,912382316589355";;"7,16950912475586";;;"5,79018211364746";
"3120";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Ukrajinskı";"Gymnázium";"Spojená škola-Gymnázium";"Sládkovièova 4";"Prešov";"08001";"7,6942024230957";"7,5781379699707";;"2,50101890563965";"7,55667190551758";"8,61958999633789";"7,09550094604492";"8,33197860717774";;;"9,02399215698242";"2,13987159729004";"0,0477477371692657"
"3121";"Prešovskı";"Prešov";"Súkromník";"Športové gymnázium";"Slovenskı";"Gymnázium";"Súkr. šport. gym. ELBA";"Smetanova 2";"Prešov";"08001";"3,02485942840576";"1,81102542877197";;"3,36842079162598";"0,759523057937622";"2,73665332794189";"0,666725921630859";"7,3529411315918";"1,03671751022339";;"5,58739967346191";"4,69570236206055";"5,48106269836426"
"3122";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ ELBA";"Smetanova 2";"Prešov";"08001";"1,08739566802979";"2,71028461456299";;"0";"2,61621875762939";"2,81910591125488";"0";"0,00656360313296318";;;"4,97892951965332";"7,38132553100586";"4,52400321960449"
"3128";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šmeralova 25";"Prešov";"08001";"8,55813827514648";;"9,46590118408203";"9,53490676879883";"9,39689559936523";;"4,72217216491699";;;;;"3,69339179992676";"6,50841751098633"
"3129";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šrobárova 20";"Prešov";"08001";"7,01231155395508";;"8,65222473144531";"8,2567268371582";"9,04772338867187";;"0";;;;;"3,34112358093262";"6,97592163085938"
"3130";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv. Moniky";"Tarasa Ševèenka 1";"Prešov";"08001";"6,5611572265625";"6,71729354858398";;"7,20205307006836";"7,51531295776367";"5,72963676452637";"1,77861347198486";"9,05595626831055";;;"8,6229621887207";"3,12664985656738";"7,35387725830078"
"3132";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vaecká 11";"Prešov";"08005";"6,28903617858887";;"7,58028411865234";"7,64436874389648";"7,51620025634766";;"0";;"6,84569854736328";;;"4,1260368347168";"8,37370529174805"
"3133";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Stredná umelecká škola";"Vodárenská 3";"Prešov";"08001";"5,36562080383301";"5,99579391479492";;"0";"6,62874603271484";"5,29768486022949";"0";"5,9346061706543";;;"4,74471321105957";"5,91041107177734";"3,61727256774902"
"3134";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Volgogradská 1";"Prešov";"08001";"5,02027854919434";"4,04215049743652";;"2,05298252105713";"3,56678314208984";"4,6518367767334";"2,14247951507568";"6,37834091186523";;;"3,88036270141602";"3,85444755554199";"3,80550765991211"
"3137";"Prešovskı";"Prešov";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Volgogradská 3";"Prešov";"08001";"5,56489334106445";"6,24504241943359";;"1,85649299621582";"7,6225830078125";"5,35308113098145";"2,46539840698242";"5,64067306518555";;;"9,0098876953125";"3,55949859619141";"5,40633010864258"
"3139";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Proè 24";"Proè";"08214";;;;;;;"0";;"6,58028106689453";;;;
"3140";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pušovce 1";"Pušovce";"08214";;;;;;;"0";;;;;"8,32703094482422";
"3141";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Radatice 199";"Radatice";"08242";"5,76440849304199";;"6,83212890625";"7,33516616821289";"6,32909164428711";;"0";;"6,59764022827148";;;"8,28903961181641";"5,40495681762695"
"3144";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ruská Nová Ves 57";"Ruská Nová Ves";"08005";;;;;;;"0";;;;;;
"3145";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sedlice 3";"Sedlice";"08243";"6,27043647766113";;"6,90514373779297";"6,69137954711914";"7,10839538574219";;"3,09490089416504";;;;;"5,90260200500488";"4,96901473999023"
"3147";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Záhradnická 19";"Svinia";"08232";"5,35543823242188";;"7,81656646728516";"7,71351928710938";"7,91961288452148";;"0";;;;;"6,67127456665039";"3,81363143920898"
"3148";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Šarišská Poruba 67";"Šarišská Poruba";"08212";;;;;;;"0";;"7,08055572509766";;;"4,03586807250977";
"3150";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Šarišské Bohdanovce 179";"Šarišské Bohdanovce";"08205";"2,55658721923828";;"3,667431640625";"3,54566383361816";"3,78919982910156";;"0";;;;;"5,61952743530273";"5,68437271118164"
"3151";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Široké 118";"Široké";"08237";;;;;;;;;;;;;
"3153";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Široké 141";"Široké";"08237";"5,67621269226074";;"7,37865905761719";"7,31369476318359";"7,44362411499023";;"0";;;;;"4,40952415466309";"6,90429763793945"
"3155";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 68";"Teròa";"08267";"3,3181583404541";;"4,58785171508789";"4,32853965759277";"4,84716339111328";;"0";;"5,32481994628906";;;"4,43739433288574";"6,02445526123047"
"3157";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tuhrina 4";"Tuhrina";"08207";"0,0456496596336365";;"0,0210847973823547";"0";"0,0421695947647095";;"0";;"3,77458381652832";;;"6,99383010864258";"3,207861328125"
"3158";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Tulèík 116";"Tulèík";"08213";"5,52138671875";;"6,74778366088867";"6,28620300292969";"7,20936431884766";;"0";;"7,257080078125";;;"7,65732498168945";"4,50681571960449"
"3160";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Varhaòovce 62";"Varhaòovce";"08205";;;;;;;"0";;"5,3942325592041";;;"5,40232048034668";
"3162";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 29";"Ve¾kı Šariš";"08221";"5,81318435668945";;"7,45965881347656";"7,54071578979492";"7,37860260009766";;"0";;;;;"3,79590339660645";"6,43069229125977"
"3163";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Školská 29";"Ve¾kı Šariš";"08221";;;;;;;;;;;;;
"3165";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Víaz 236";"Víaz";"08238";;;;;;;"0";;"7,72028656005859";;;"4,87812767028809";
"3166";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 46";"Záhradné";"08216";;;;;;;"0";;;;;"6,22494201660156";
"3169";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"ehòa 20";"ehòa";"08206";;;;;;;"0";;"3,72453880310059";;;"4,85495910644531";
"3170";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"upèany 171";"upèany";"08001";;;;;;;"0";;"7,04230499267578";;;"6,41038513183594";"4,85543441772461"
"3172";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bodovce 55";"Bodovce";"08266";;;;;;;"0";;;;;"6,52073364257812";
"3173";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Brezovica 60";"Brezovica";"08274";"5,68051414489746";;"6,34208297729492";"6,3195125579834";"6,36465301513672";;"0,66808819770813";;;;;"3,95834121704102";"6,74418869018555"
"3174";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èervená Voda 30";"Èervená Voda";"08301";;;;;;;"0";;;;;;
"3175";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èervenica pri Sabinove130";"Èervenica pri Sabinove";"08256";;;;;;;"0";;;;;;
"3176";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ïaèov 110";"Ïaèov";"08271";;;;;;;"0";;;;;"6,63053359985352";"5,4122241973877"
"3178";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dubovica 190";"Dubovica";"08271";;;;;;;"0";;"8,2807014465332";;;"4,70596656799316";"4,82775611877441"
"3179";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hubošovce 56";"Hubošovce";"08266";;;;;;;"0";;;;;"8,05693588256836";
"3181";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jakubovany 86";"Jakubovany";"08301";;;;;;;"0";;;;;"6,74350128173828";
"3182";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jarovnice 192";"Jarovnice";"08263";"0";;"0";"0";"0";;"0";;;;;"1,77000694274902";"7,02163848876953"
"3183";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jarovnice 464";"Jarovnice";"08263";"0,507052564620972";;"0,845087623596191";"0,810371208190918";"0,879803943634033";;"0";;;;;"2,98669033050537";"6,99739303588867"
"3184";"Prešovskı";"Sabinov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Jarovnice 96";"Jarovnice";"08263";;;;;;;;;;;;;
"3185";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kamenica 645";"Kamenica";"08271";;;;;;;"0";;"8,17502059936523";;;"3,56312255859375";"5,41163635253906"
"3186";"Prešovskı";"Sabinov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krásna Lúka 142";"Krásna Lúka";"08273";;;;;;;"0";;;;;"8,95066833496094";"5,75596237182617"
"3188";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krivany 1";"Krivany";"08271";"5,1217903137207";;"6,67214508056641";"6,90711364746094";"6,43717575073242";;"0";;"5,63445281982422";;;"4,9921501159668";"4,98284187316895"
"3189";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hviezdoslavova 1";"Lipany";"08271";"5,86865005493164";;"7,16883926391602";"8,19106521606445";"6,1466136932373";;"0";;;;;"4,09701766967773";"7,67814712524414"
"3190";"Prešovskı";"Sabinov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 113";"Lipany";"08271";"5,87800941467285";;"7,23792419433594";"6,63316955566406";"7,84267883300781";;"0,379236078262329";;;;;"3,08093242645264";"6,89548873901367"
"3191";"Prešovskı";"Sabinov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Komenského 13";"Lipany";"08271";"7,17679901123047";"7,96893997192383";;"8,18046188354492";"7,35568084716797";"8,50885620117188";"1,61796646118164";"8,61096115112305";"7,81929931640625";;"7,98604125976563";"2,34527816772461";"7,06025314331055"
