"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"540";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 888";"Ve¾ká Maèa";"92532";;;;;;;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"25";;;;
"541";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s MŠ s VJM";"Školskı objekt è.888";"Ve¾ká Maèa";"92532";;;;;;;;;;;;"19";"19";"19";;;;;;;;;;;;;;;;"127";;;;
"542";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Š. Majora 560";"Ve¾ké Ú¾any";"92522";;;;;;;;;;;"32";"32";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"337";;;;
"543";"Trnavskı";"Galanta";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základ.škola s VJM";"Štefana Majora 8";"Ve¾ké Ú¾any";"92522";;;;;;;;;;;;"10";"10";"10";;;;;;;;;;;;;;;;"111";;;;
"544";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 382";"Ve¾kı Grob";"92527";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50";;;;
"545";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vinohrady nad Váhom 347";"Vinohrady nad Váhom";"92555";;;;;;;;;;;"10";"10";;;;;;;;;;;;;;;;;;"111";;;;
"546";"Trnavskı";"Galanta";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Hlavná 35";"Vozokany";"92505";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14";;;;
"547";"Trnavskı";"Galanta";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Zemianske Sady 162";"Zemianske Sady";"92554";;;;;;;;;;;"16";"16";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"94";;;;
"548";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bojnièky 150";"Bojnièky";"92055";;;;;;;;;;;"8";"8";;;;;;;;;;;;;;;;;;"129";;;;
"549";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ov 9";"Èerveník";"92042";;;;;;;;;;;"18";"18";;;;;;;;;;;;;;;;;;"179";;;;
"550";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dolné Zelenice 109";"Dolné Zelenice";"92052";;;;;;;;;;;"9";"9";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"119";;;;
"551";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dvorníky 149";"Dvorníky";"92056";;;;;;;;;;;"15";"15";;;;;;;;;;;;;;;;;;"147";;;;
"552";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"A. Felcána 4";"Hlohovec";"92001";;;;;;;;;;;"17";"17";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"278";;;;
"553";"Trnavskı";"Hlohovec";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"F. Lipku 5";"Hlohovec";"92001";"32";;;;"29";;;"2";;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"191";;;;
"554";"Trnavskı";"Hlohovec";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium Ivana Kupca";"Komenského 13";"Hlohovec";"92001";"63";"17";;;;"62";;;;;"19";"19";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"333";;;;
"556";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Koperníkova 24";"Hlohovec";"92001";;;;;;;;;;;"29";"29";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"345";;;;
"557";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"M. R. Štefánika 30";"Hlohovec";"92001";;;;;;;;;;;"35";"35";;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"354";;;;
"558";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. ZŠ s MŠ";"M. R. Štefánika 38";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"559";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. ZŠ s MŠ";"M. R. Štefánika 38";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"560";"Trnavskı";"Hlohovec";"Samosprávny kraj";"SOŠ umeleckopriemyselná";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Nerudova 13";"Hlohovec";"92001";"30";;;;"21";"3";;;;;;;;;;;;;;;;;;;;;;;;"155";;;;
"561";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Palárikova 1";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"562";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podzámska 35";"Hlohovec";"92001";;;;;;;;;;;"47";"47";;;;;;;;;;;;;;;;;;"514";;;;
"563";"Trnavskı";"Hlohovec";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Základ. škola sv.Jozefa";"Pribinova 35";"Hlohovec";"92001";;;;;;;;;;;"13";"13";;;;;;;;;;;;;;;;;;"223";;;;
"564";"Trnavskı";"Hlohovec";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Pribinova 5";"Hlohovec";"92001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"710";;;;
"565";"Trnavskı";"Hlohovec";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Tehelná 4";"Hlohovec";"92001";"28";;;;"26";;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"102";;;;
"566";"Trnavskı";"Hlohovec";"Krajskı úrad, Okresnı úrad";;"Slovenskı";"Špeciálna stredná škola";"SOŠ pri reeduk. domove";"Zámok 1";"Hlohovec";"92029";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"568";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 165";"Hlohovec";"92003";;;;;;;;;;;"7";"7";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"119";;;;
"569";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Horné Otrokovce 137";"Horné Otrokovce";"92062";;;;;;;;;;;"12";"12";;;;;;;;;;;;;;;;;;"141";;;;
"570";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"K¾aèany 263";"K¾aèany";"92064";;;;;;;;;;;"13";"13";;;"2017/18";"2017/18";"2017/18";;;;;;;;;;;;;"136";;;;
"571";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nám. sv. Ignáca 31";"Leopoldov";"92041";;;;;;;;;;;"29";"29";;;;;;;;;;;;;;;;;;"298";;;;
"572";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"eleznièná 102";"Madunice";"92242";;;;;;;;;;;"16";"16";;;;;;;;;;;;;;;;;;"197";;;;
"573";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pastuchov 210";"Pastuchov";"92063";;;;;;;;;;;"10";"10";;;;;;;;;;;;;;;;;;"109";;;;
"575";"Trnavskı";"Hlohovec";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Trakovice 10";"Trakovice";"91933";;;;;;;;;;;"29";"29";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"252";;;;
"576";"Trnavskı";"Hlohovec";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"lkovce 250";"lkovce";"92042";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29";;;;
"577";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bananská 46";"Banka";"92101";;;;;;;;;;;"16";"16";;;;;;;;;;;;;;;;;;"147";;;;
"579";"Trnavskı";"Piešany";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dolnı Lopašov 249";"Dolnı Lopašov";"92204";;;;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"32";;;;
"580";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 2";"Drahovce";"92241";;;;;;;;;;;"15";"15";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"176";;;;
"581";"Trnavskı";"Piešany";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dubovany 177";"Dubovany";"92208";;;;;;;;;;;;;;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"33";;;;
"582";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Námestie 1. mája è. 3";"Chtelnica";"92205";;;;;;;;;;;"33";"33";;;"2017/18";"2017/18";"2017/18";;;;;;;;;;;;;"336";;;;
"583";"Trnavskı";"Piešany";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 3";"Krakovany";"92202";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"63";;;;
"584";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Na vıhone 188";"Moravany nad Váhom";"92221";;;;;;;;;;;"15";"15";;;;;;;;;;;;;;;;;;"242";;;;
"585";"Trnavskı";"Piešany";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ostrov 128";"Ostrov";"92201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"33";;;;
"586";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Brezová 19";"Piešany";"92101";;;;;;;;;;;"46";"46";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"686";;;;
"587";"Trnavskı";"Piešany";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Brezová 2";"Piešany";"92101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"588";"Trnavskı";"Piešany";"Samosprávny kraj";"SOŠ záhradnícka";"Slovenskı";"Stredná odborná škola";"SOŠ záhradnícka";"Brezová 2";"Piešany";"92177";"14";;;;"13";;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"62";;;;
"590";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"E. F. Scherrera 40";"Piešany";"92101";;;;;;;;;;;"15";"15";;;"2017/18";"2017/18";"2017/18";;;;;;;;;;;;;"202";;;;
"591";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Holubyho 15";"Piešany";"92101";;;;;;;;;;;"22";"22";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"285";;;;
"592";"Trnavskı";"Piešany";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Mojmírova 28";"Piešany";"92101";"56";;;;"47";"2";;"4";;;;;;;;;;;;;;;;;;;;;;"335";;;;
"593";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mojmírova 98";"Piešany";"92101";;;;;;;;;;;"37";"37";;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"541";;;;
"594";"Trnavskı";"Piešany";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Nám. SNP 8";"Piešany";"92169";"105";"40";;;"86";"17";;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"327";;;;
"595";"Trnavskı";"Piešany";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium P.Coubertina";"Nám. SNP 9";"Piešany";"92126";"125";"36";;;;"96";;;;;"24";"24";;;;;;;;;;;;;;;;;;"628";;;;
"596";"Trnavskı";"Piešany";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Nová 9";"Piešany";"92101";"13";;;;"12";;;;;;;;;;;;;;;;;;;;;;;;;"113";;;;
"597";"Trnavskı";"Piešany";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv.Michala A.";"Pod Párovcami 127";"Piešany";"92101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"598";"Trnavskı";"Piešany";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia ¼udovíta Wintera";"Stromová 34";"Piešany";"92101";"111";"4";;;"65";"43";;"2";;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"615";;;;
"599";"Trnavskı";"Piešany";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirk. ZŠ sv.M.Goretti";"Štefánikova 119";"Piešany";"92101";;;;;;;;;;;"32";"32";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"225";;;;
"600";"Trnavskı";"Piešany";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Teplická 50";"Piešany";"92101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1030";;;;
"601";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vajanského 35";"Piešany";"92101";;;;;;;;;;;"23";"23";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"273";;;;
"602";"Trnavskı";"Piešany";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Prakt.škola Spoj. školy";"Valova 40";"Piešany";"92101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"13";;;;
"603";"Trnavskı";"Piešany";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Valova 40";"Piešany";"92101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"604";"Trnavskı";"Piešany";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Valova 40";"Piešany";"92101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"605";"Trnavskı";"Piešany";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ pri zdravotn. zariad";"Winterova 19";"Piešany";"92101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"606";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rakovice 15";"Rakovice";"92208";;;;;;;;;;;"19";"19";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"181";;;;
"607";"Trnavskı";"Piešany";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Rakovice 25";"Rakovice";"92208";"38";;;;"26";;;"3";;;;;;;;;;;;;;;;;;;;;;"205";;;;
"610";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 19";"Sokolovce";"92231";;;;;;;;;;;"9";"9";;;;;;;;;;;;;;;;;;"85";;;;
"611";"Trnavskı";"Piešany";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná ulica 87";"Trebatice";"92210";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"47";;;;
"612";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 5";"Ve¾ké Kosto¾any";"92207";;;;;;;;;;;"40";"40";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"380";;;;
"613";"Trnavskı";"Piešany";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 44";"Ve¾ké Orvište";"92201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23";;;;
"614";"Trnavskı";"Piešany";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Veselé 92";"Veselé";"92208";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"31";;;;
"615";"Trnavskı";"Piešany";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J.B.Magina";"Beòovského 100";"Vrbové";"92203";"41";"4";;;;"14";"50";;;;;;;;;;;;;;;;;;;;;;;"216";;;;
"616";"Trnavskı";"Piešany";"Cirkev, cirkevné spoloèenstvo";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Beòovského 45";"Vrbové";"92203";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"709";;;;
"617";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 2";"Vrbové";"92203";;;;;;;;;;;"44";"44";;;;;;;;;;;;;;;;;;"349";;;;
"619";"Trnavskı";"Piešany";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 4";"Vrbové";"92203";;;;;;;;;;;"31";"31";;;;;;;;;;;;;;;;;;"310";;;;
"621";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Záhorácka 919";"Borskı Mikuláš";"90877";;;;;;;;;;;"14";"14";;;;;;;;;;;;;;;;;;"292";;;;
"622";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hviezdoslavova 215";"Borskı Svätı Jur";"90879";;;;;;;;;;;"12";"12";;;;;;;;;;;;;;;;;;"165";;;;
"623";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Cerová 277";"Cerová";"90633";;;;;;;;;;;"17";"17";;;;;;;;;;;;;;;;;;"146";;;;
"624";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 285";"Èáry";"90843";;;;;;;;;;;"10";"10";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"116";;;;
"625";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èastkov 130";"Èastkov";"90604";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"23";;;;
"626";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dojè 137";"Dojè";"90602";;;;;;;;;;;"12";"12";;;;;;;;;;;;;;;;;;"165";;;;
"627";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Športová 259";"Hlboké";"90631";;;;;;;;;;;;;;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"17";;;;
"628";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hradište pod Vrátnom 44";"Hradište pod Vrátnom";"90612";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"21";;;;
"629";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 1";"Jablonica";"90632";;;;;;;;;;;"11";"11";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"165";;;;
"630";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Koválov 216";"Koválov";"90603";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16";;;;
"631";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nová 203";"Kuklov";"90878";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"17";;;;
"632";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 694";"Kúty";"90801";;;;;;;;;;;"47";"47";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"388";;;;
"633";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lakšárska Nová Ves 397";"Lakšárska Nová Ves";"90876";;;;;;;;;;;"10";"10";;;;;;;;;;;;;;;;;;"116";;;;
"634";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vıhony 11";"Osuské";"90612";;;;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"26";;;;
"635";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Plaveckı Peter 89";"Plaveckı Peter";"90635";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"9";;;;
"636";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Prietr 138";"Prietr";"90611";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"637";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Prievaly 187";"Prievaly";"90634";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"32";;;;
"638";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sekule 119";"Sekule";"90880";;;;;;;;;;;"25";"25";;;;;;;;;;;;;;;;;;"312";;;;
"639";"Trnavskı";"Senica";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Sekule 119";"Sekule";"90880";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"183";;;;
"640";"Trnavskı";"Senica";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Prakt. škola Spoj.školy";"Brezová 1";"Senica";"90501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7";;;;
"641";"Trnavskı";"Senica";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Brezová 1";"Senica";"90501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"642";"Trnavskı";"Senica";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Brezová 1";"Senica";"90501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"643";"Trnavskı";"Senica";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Dlhá 10";"Senica";"90580";"61";;;;"56";"4";;;;;;;;;;;;;;;;;;;;;;;;"231";;;;
"644";"Trnavskı";"Senica";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium L.Novomeského";"Dlhá 12";"Senica";"90540";"78";"32";;;;"70";;;"8";;"24";"24";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"451";;;;
"645";"Trnavskı";"Senica";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ podnikania";"Hollého 1380";"Senica";"90501";"79";;;;"58";"6";;"9";;;;;;;;;;;;;;;;;;;;;;"276";;;;
"647";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 959";"Senica";"90501";;;;;;;;;;;"52";"51";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"603";;;;
"648";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sadová 620";"Senica";"90501";;;;;;;;;;;"75";"75";;;"2017/18";"2017/18";"2017/18";;;;;;;;;;;;;"593";;;;
"649";"Trnavskı";"Senica";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"V. P. Tótha 31";"Senica";"90501";"33";;;;"18";;;"12";;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"409";;;;
"650";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"V. P. Tótha 32";"Senica";"90501";;;;;;;;;;;"37";"37";;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"477";;;;
"651";"Trnavskı";"Senica";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Vajanského 4";"Senica";"90501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1266";;;;
"652";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Smolinské 407";"Smolinské";"90842";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"27";;;;
"653";"Trnavskı";"Senica";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ pri zdravot.zariad.";"Smrdáky 1";"Smrdáky";"90603";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"654";"Trnavskı";"Senica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 33";"Smrdáky";"90603";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"25";;;;
"655";"Trnavskı";"Senica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sobotište 317";"Sobotište";"90605";;;;;;;;;;;"16";"16";;;;;;;;;;;;;;;;;;"134";;;;
